id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on-board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,total_delay,average_service_rating
11029,1,0,33,0,0,201,2,2,2,2,5,5,3,5,2,5,5,5,1,5,0,0.0,1,0.0,3.75
21955,1,1,23,0,1,551,2,0,2,4,5,2,5,5,4,1,2,1,2,5,0,0.0,0,0.0,4.25
21702,0,0,13,1,1,708,3,4,3,3,3,3,3,3,5,3,4,5,4,3,13,0.0,0,13.0,3.0
23653,1,0,37,0,0,3860,1,1,4,1,4,4,2,3,3,4,3,3,3,2,0,0.0,1,0.0,2.5
105888,0,1,27,0,0,283,0,0,0,4,3,0,3,3,3,3,5,5,4,3,51,38.0,1,89.0,2.25
116119,1,0,47,1,1,447,5,5,5,3,5,5,5,5,4,5,5,3,4,5,11,0.0,1,11.0,5.0
100021,1,0,32,0,0,277,2,4,4,4,2,2,2,4,4,3,4,2,3,2,360,388.0,0,748.0,2.5
76879,1,0,48,0,0,630,1,1,5,1,2,4,4,5,5,5,5,5,5,3,1,0.0,1,1.0,3.0
39589,0,0,49,0,0,945,4,3,3,3,1,4,3,4,4,4,4,3,4,2,0,6.0,0,6.0,3.0
14854,0,0,54,0,0,315,4,4,4,4,2,1,3,4,4,4,4,1,4,2,0,0.0,1,0.0,3.25
106914,1,0,57,0,0,1259,1,1,1,1,2,4,5,3,3,3,3,4,3,4,0,0.0,1,0.0,2.75
19758,0,0,57,0,0,462,2,2,2,2,5,5,3,5,5,5,5,2,5,5,0,0.0,1,0.0,3.75
115298,0,0,67,0,1,325,2,1,1,1,3,3,4,2,2,2,2,3,2,4,74,72.0,0,146.0,2.75
84992,1,1,40,0,0,1590,1,2,2,1,4,2,4,4,3,4,4,4,5,4,1,5.0,0,6.0,3.25
19553,1,0,43,0,1,160,2,3,3,3,1,2,1,1,1,1,4,4,4,1,123,129.0,0,252.0,1.25
25768,1,1,39,0,0,762,2,2,2,2,1,2,1,1,3,3,5,5,4,1,0,0.0,0,0.0,1.25
50678,1,1,42,1,1,134,4,1,4,3,4,4,4,4,4,2,3,3,3,4,0,0.0,0,0.0,4.0
32896,1,0,11,1,1,101,3,4,0,2,5,0,1,5,3,5,5,2,4,5,0,0.0,0,0.0,3.5
105033,1,1,36,0,0,361,1,2,2,4,2,2,2,2,1,2,4,1,3,2,33,13.0,0,46.0,1.75
38720,0,0,38,0,0,3850,1,1,1,1,4,4,5,5,5,5,5,3,5,5,0,0.0,1,0.0,3.75
34798,0,0,39,1,1,209,4,3,4,4,2,4,2,2,5,3,3,1,5,2,0,0.0,1,0.0,2.5
51051,1,0,16,1,1,78,2,5,0,2,4,0,4,4,3,5,4,5,4,4,0,0.0,0,0.0,3.5
99274,1,0,41,0,0,833,2,2,2,2,4,5,4,4,4,4,4,5,4,5,0,0.0,1,0.0,3.5
35736,1,1,42,0,0,2153,1,1,1,4,4,1,4,4,4,5,5,4,5,4,71,71.0,0,142.0,3.25
78895,0,0,57,0,0,1823,4,4,4,4,5,4,5,4,4,4,4,5,4,4,0,0.0,1,0.0,4.5
24939,0,0,22,0,2,2106,5,1,1,1,5,4,4,5,4,4,3,4,5,5,4,0.0,1,4.0,4.75
105196,1,0,54,0,2,281,2,5,5,5,2,2,2,2,2,1,4,3,3,2,34,23.0,0,57.0,2.0
7223,1,0,61,0,0,135,4,3,5,3,2,3,3,1,1,1,4,3,1,4,0,0.0,0,0.0,2.5
79996,0,0,11,1,1,1010,3,5,3,5,2,3,2,2,4,1,1,4,3,2,0,13.0,0,13.0,2.25
105872,1,0,50,1,2,787,3,1,2,3,5,2,5,5,2,4,4,3,4,5,4,13.0,0,17.0,4.5
57487,0,0,50,0,0,1589,2,2,2,2,5,4,4,3,3,3,3,3,3,5,5,0.0,1,5.0,3.5
95764,0,0,23,1,1,237,3,4,0,3,1,0,1,1,4,5,4,3,4,1,49,36.0,0,85.0,1.5
37804,0,0,47,1,2,1028,4,2,4,3,2,4,4,5,5,4,5,1,5,2,0,0.0,0,0.0,3.75
19781,0,0,51,0,1,667,5,4,5,4,4,1,3,5,5,5,5,3,5,3,0,19.0,1,19.0,4.25
79735,0,0,42,0,2,762,3,3,3,3,4,3,3,3,3,3,3,4,3,2,3,8.0,0,11.0,3.25
17969,0,0,70,1,1,460,1,2,1,4,4,3,3,5,5,1,5,2,5,2,0,0.0,0,0.0,3.25
72812,1,0,20,0,2,1045,2,2,2,2,2,1,2,2,4,5,4,1,4,2,14,2.0,0,16.0,2.0
59864,0,0,18,0,1,937,1,3,4,3,1,1,1,1,4,3,4,3,3,1,3,0.0,0,3.0,1.0
124149,1,0,20,1,0,2133,3,3,3,3,2,3,2,2,1,3,4,2,4,2,12,2.0,0,14.0,2.25
123785,0,0,29,0,0,541,3,3,3,3,3,3,3,3,5,4,5,4,5,3,4,0.0,1,4.0,3.0
57531,1,0,39,0,1,413,2,5,5,5,2,2,2,2,3,5,3,4,3,2,10,6.0,0,16.0,2.0
47039,0,1,42,0,1,351,2,0,2,5,2,2,2,2,3,4,2,2,5,2,0,0.0,0,0.0,2.0
73453,0,0,7,1,1,1012,3,5,3,3,5,3,2,5,2,3,3,5,1,5,26,45.0,0,71.0,3.75
25423,1,1,35,0,0,669,3,3,3,3,2,3,2,2,4,5,5,5,4,2,7,12.0,0,19.0,2.25
124348,1,0,53,0,0,3078,4,4,4,4,4,3,3,4,4,4,4,4,4,2,62,60.0,0,122.0,3.75
105977,0,0,24,1,1,2329,4,2,3,3,3,3,3,3,2,4,4,2,4,3,39,6.0,0,45.0,3.25
10930,0,1,22,0,1,247,2,4,2,2,3,2,3,3,4,3,4,5,4,3,0,0.0,0,0.0,2.75
2655,0,1,25,0,0,539,3,0,3,2,3,3,4,3,3,3,4,3,4,3,0,0.0,0,0.0,3.25
125928,0,0,47,1,1,1013,3,4,3,5,1,4,2,2,2,3,2,3,2,3,0,0.0,0,0.0,2.0
4149,1,0,39,0,0,2413,4,5,5,5,5,2,3,4,4,4,4,4,4,4,0,20.0,0,20.0,4.0
28185,0,0,59,1,1,873,4,1,4,3,3,4,3,3,3,4,3,3,3,4,0,0.0,0,0.0,3.25
19345,0,0,54,1,2,743,2,5,2,2,3,4,4,5,5,2,5,5,5,5,17,13.0,0,30.0,3.5
92032,0,1,39,0,0,1535,5,5,5,1,1,5,1,1,3,3,5,4,5,1,7,0.0,1,7.0,2.0
26630,1,1,23,0,1,581,4,2,4,3,2,4,1,2,1,1,2,2,3,2,9,0.0,0,9.0,2.25
105389,1,0,24,1,1,369,2,2,2,4,3,2,3,3,1,1,3,4,4,3,0,0.0,0,0.0,2.75
96147,1,0,47,0,1,460,1,2,2,2,1,1,1,1,2,5,3,4,3,1,46,40.0,0,86.0,1.0
1813,1,0,25,0,0,500,2,2,2,2,5,5,5,5,4,4,5,3,4,5,0,0.0,1,0.0,4.25
5472,1,0,24,1,1,265,1,3,1,4,5,1,5,5,2,2,3,2,4,5,0,9.0,0,9.0,4.0
13701,0,0,68,1,1,483,2,3,2,3,2,3,3,5,5,2,5,2,5,3,0,0.0,0,0.0,3.0
33957,0,0,59,0,0,1554,2,4,4,4,2,4,3,2,2,2,2,1,2,2,0,0.0,0,0.0,2.25
118159,0,1,25,0,0,1444,5,0,5,1,3,5,3,3,3,3,4,5,4,3,18,3.0,1,21.0,3.5
102408,0,0,34,1,1,391,2,5,2,1,4,2,1,4,3,4,4,4,4,4,14,5.0,0,19.0,2.75
6118,0,0,39,0,0,3817,5,5,3,5,2,5,5,4,4,4,4,3,4,4,0,3.0,1,3.0,4.0
29280,0,0,25,0,0,859,1,2,2,2,1,1,1,1,2,2,4,1,3,1,0,0.0,0,0.0,1.0
81930,1,0,51,1,0,1535,1,1,1,2,1,2,3,4,4,1,3,1,4,2,5,0.0,0,5.0,2.25
73891,0,1,30,0,0,1062,4,4,4,1,1,4,1,1,5,3,4,5,4,1,0,7.0,1,7.0,1.75
67665,1,1,18,0,1,1464,4,4,4,2,2,4,2,2,4,5,4,5,4,2,0,0.0,0,0.0,2.5
126133,1,0,51,0,0,3507,4,4,4,4,3,4,4,2,2,2,2,4,2,5,0,0.0,1,0.0,3.25
39450,1,0,17,1,1,129,2,4,2,5,2,2,2,2,3,4,4,1,3,2,19,29.0,0,48.0,2.0
34241,0,0,14,1,2,1237,3,4,3,2,4,3,3,4,4,4,4,3,4,4,9,1.0,0,10.0,3.5
70946,1,0,30,1,1,612,4,4,4,3,5,4,5,5,4,5,4,4,5,5,47,42.0,1,89.0,4.75
113775,1,0,22,1,1,223,2,5,2,4,3,2,3,3,4,2,4,5,5,3,0,2.0,0,2.0,2.75
66666,1,0,34,0,0,1636,5,5,5,5,5,5,4,4,4,4,4,3,4,4,24,11.0,1,35.0,4.5
82447,0,0,36,0,1,509,3,4,4,4,3,3,3,3,4,1,3,4,3,3,0,0.0,0,0.0,3.0
32203,0,0,37,0,1,163,4,5,5,5,4,4,4,4,4,5,5,5,4,4,0,0.0,1,0.0,4.0
118129,1,1,28,0,0,1488,3,3,3,4,5,3,5,5,4,4,4,5,5,5,42,28.0,0,70.0,4.5
63997,0,1,27,0,1,612,3,4,3,4,1,3,1,1,3,5,4,4,4,1,0,0.0,0,0.0,1.5
46270,0,0,60,1,1,679,2,4,2,1,2,5,4,3,3,2,3,3,3,5,0,0.0,0,0.0,2.75
52740,1,1,29,0,1,1310,1,1,1,3,4,1,4,4,4,5,3,1,3,4,0,0.0,0,0.0,3.25
23538,1,0,53,1,1,423,5,2,5,3,4,5,4,4,1,5,3,1,4,4,2,1.0,1,3.0,4.25
110055,0,0,66,1,1,2173,1,2,1,3,4,3,2,4,4,1,4,3,4,4,36,19.0,0,55.0,2.75
21189,0,0,63,0,0,153,1,1,1,1,4,1,4,1,3,2,3,4,3,4,147,142.0,0,289.0,2.5
74823,1,0,30,1,2,1205,5,2,5,3,4,5,4,4,2,4,3,4,4,4,0,0.0,1,0.0,4.25
61601,1,0,43,0,0,1346,1,1,1,1,5,4,5,2,2,2,2,4,2,5,0,7.0,1,7.0,3.25
1056,0,0,38,1,1,158,5,4,5,3,2,5,2,2,3,2,4,3,5,2,0,0.0,1,0.0,2.75
124667,1,0,39,0,0,399,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0.0,1,0.0,3.25
15548,0,0,40,0,0,3826,0,0,0,3,4,5,5,3,3,3,5,5,3,5,97,106.0,1,203.0,3.0
121323,1,0,29,1,1,1009,2,3,2,4,5,2,5,5,3,4,4,2,4,5,0,0.0,0,0.0,4.25
15059,0,0,29,1,1,488,2,4,2,3,1,2,1,1,3,3,2,1,4,1,28,42.0,0,70.0,1.25
95204,1,0,25,1,1,239,2,5,2,5,4,2,4,4,2,1,1,5,3,4,0,0.0,0,0.0,3.5
31607,1,0,29,1,1,602,3,5,3,4,5,3,5,5,3,3,5,3,4,5,0,0.0,0,0.0,4.5
21860,1,1,45,0,1,448,2,4,2,1,3,2,3,3,5,3,3,3,4,3,1,0.0,0,1.0,2.75
13901,1,0,46,0,0,3821,0,3,0,4,1,2,2,3,3,3,3,4,3,1,0,0.0,1,0.0,1.5
107015,0,0,47,1,2,937,3,5,4,2,2,4,4,5,5,4,4,5,5,3,1,0.0,0,1.0,3.5
125085,0,0,58,0,0,361,3,4,3,3,3,4,4,5,5,5,5,5,5,3,0,0.0,1,0.0,3.75
58729,1,1,24,0,1,1050,2,2,2,3,1,2,1,1,4,4,4,4,5,1,1,4.0,0,5.0,1.25
21834,0,0,33,1,1,640,2,5,2,4,2,2,1,2,3,4,4,5,5,2,100,87.0,0,187.0,1.75
109841,1,1,24,0,1,1073,4,4,4,2,1,4,1,1,3,4,4,3,4,1,2,0.0,1,2.0,1.75
16294,1,0,55,1,1,631,4,4,4,4,3,4,5,3,5,1,3,5,4,3,0,0.0,0,0.0,3.75
109305,0,0,41,0,0,2783,4,3,3,3,5,3,3,4,4,4,4,3,4,4,0,0.0,0,0.0,4.0
17294,0,0,53,0,0,403,4,4,4,4,2,1,1,5,5,5,5,4,5,2,0,0.0,1,0.0,3.0
98392,1,0,62,1,0,462,3,4,4,3,5,4,5,4,4,4,4,1,4,4,0,0.0,0,0.0,4.25
27842,0,0,17,1,1,1448,4,2,4,4,2,4,2,2,1,5,3,1,4,2,6,0.0,0,6.0,2.5
105487,1,1,25,0,0,516,3,0,3,4,5,3,5,5,5,4,5,3,5,5,44,49.0,0,93.0,4.5
46969,0,0,69,1,1,909,3,5,3,3,5,5,5,5,5,3,5,3,5,1,4,25.0,0,29.0,4.5
83776,1,0,56,0,0,3175,2,2,2,2,5,5,4,5,5,5,5,3,5,3,3,6.0,1,9.0,4.0
73708,1,0,54,0,0,192,3,4,4,4,3,3,3,1,1,1,3,2,1,2,13,12.0,0,25.0,2.5
114851,1,0,45,0,0,2689,4,4,4,4,5,4,4,4,2,4,4,4,3,4,252,231.0,1,483.0,4.25
3525,0,0,31,0,0,557,1,1,1,1,4,4,4,4,5,4,5,4,5,4,0,0.0,1,0.0,3.25
84407,0,0,54,1,1,606,3,1,3,2,2,2,3,1,1,3,1,4,1,2,0,1.0,0,1.0,2.25
62676,0,0,43,1,2,1726,2,1,2,3,3,3,3,5,5,2,5,4,5,3,26,24.0,0,50.0,3.25
23048,1,0,58,0,0,3848,1,1,1,1,2,4,5,5,5,5,5,4,5,5,35,23.0,1,58.0,3.25
988,1,1,25,0,1,102,3,3,3,2,4,3,4,4,2,4,4,4,4,4,0,0.0,0,0.0,3.75
12392,0,0,58,0,0,1640,4,4,4,4,4,2,4,5,5,4,4,4,5,5,23,25.0,1,48.0,4.25
88145,1,0,53,0,0,270,1,1,1,1,3,4,4,5,5,5,5,4,5,3,0,0.0,1,0.0,3.25
74714,0,0,18,1,1,1313,3,2,3,3,4,3,3,4,3,3,4,3,3,4,0,0.0,0,0.0,3.5
95487,0,0,49,0,0,562,3,3,3,3,5,5,5,3,3,3,3,3,3,3,0,0.0,1,0.0,4.0
113490,0,0,61,0,0,3167,4,2,5,2,4,4,4,3,3,3,4,3,3,4,9,0.0,0,9.0,3.75
91750,1,0,58,0,0,626,4,4,4,4,4,5,4,2,2,3,2,5,2,5,26,23.0,1,49.0,3.5
96314,0,0,68,1,2,687,2,5,2,2,2,4,4,4,4,2,4,4,4,5,0,0.0,0,0.0,3.0
105242,0,0,40,1,1,377,3,5,3,4,3,3,1,3,5,5,4,4,4,3,4,0.0,0,4.0,2.5
71539,1,0,58,0,0,1005,2,2,2,2,5,4,5,5,5,5,5,3,5,3,7,0.0,1,7.0,4.25
59217,1,0,20,1,1,1440,3,5,3,1,2,3,2,2,4,2,3,3,5,2,3,0.0,0,3.0,2.25
92014,1,0,53,0,0,1535,3,3,3,3,4,5,4,4,4,4,4,4,4,5,12,3.0,1,15.0,3.75
73416,1,0,58,0,0,797,2,5,5,5,3,1,1,2,2,2,2,4,2,1,2,10.0,0,12.0,2.0
95257,1,0,22,1,1,148,2,1,2,3,1,2,1,1,1,5,3,2,3,1,7,0.0,0,7.0,1.25
21435,0,0,36,0,1,331,3,2,4,2,3,3,3,3,4,2,3,1,3,3,0,0.0,0,0.0,3.0
2240,1,1,62,0,0,1041,4,5,5,5,4,4,2,4,4,3,4,3,4,4,6,13.0,1,19.0,3.5
53145,1,0,56,1,1,413,4,5,5,1,4,5,4,4,5,2,4,5,4,4,0,0.0,0,0.0,4.0
45918,1,1,37,0,1,409,2,3,2,1,4,2,4,4,2,2,5,2,1,4,0,3.0,0,3.0,3.5
76081,1,0,26,0,1,707,3,1,3,3,3,3,4,3,1,2,3,1,4,3,0,0.0,0,0.0,3.25
26185,0,0,51,0,1,515,2,1,1,1,4,4,4,2,2,2,2,4,2,3,107,103.0,0,210.0,3.0
22686,0,0,38,0,1,589,3,3,3,3,3,3,3,3,3,2,3,3,4,3,163,222.0,1,385.0,3.0
115933,1,0,28,0,0,337,4,4,4,4,4,4,4,4,3,5,3,2,4,4,0,0.0,1,0.0,4.0
1805,0,0,28,0,0,500,1,1,1,1,5,5,5,5,4,4,4,3,4,5,0,0.0,1,0.0,4.0
29993,0,0,63,0,0,95,1,1,1,1,1,4,3,3,3,3,1,4,3,4,14,11.0,0,25.0,2.0
40342,1,1,29,0,1,920,4,4,4,3,3,4,3,3,3,1,3,1,3,3,23,16.0,1,39.0,3.25
37773,0,0,38,0,2,1074,4,3,3,3,4,4,4,4,1,3,3,2,5,4,10,10.0,1,20.0,4.0
32270,1,1,21,0,1,102,2,5,3,4,5,3,5,5,3,2,5,2,5,5,5,2.0,0,7.0,4.25
115477,0,1,27,0,0,362,1,1,1,1,1,1,1,1,4,2,5,5,5,1,2,1.0,0,3.0,1.0
24294,0,0,38,0,2,302,2,2,2,2,2,2,2,2,1,4,4,3,3,2,0,6.0,0,6.0,2.0
115379,0,0,56,0,0,480,2,2,2,2,5,5,5,1,1,2,1,5,1,3,0,0.0,1,0.0,3.25
93233,1,1,21,0,0,1694,5,0,5,4,2,5,2,2,3,3,5,3,4,2,0,0.0,1,0.0,2.75
57338,0,1,42,0,1,414,3,2,3,4,3,3,3,3,3,2,3,3,4,3,8,0.0,0,8.0,3.0
102309,0,0,48,0,0,3461,0,0,0,1,5,5,5,4,4,4,4,5,4,3,9,19.0,1,28.0,3.5
114877,0,0,56,0,0,3567,2,2,2,2,5,5,5,4,4,4,4,3,4,3,6,5.0,1,11.0,4.0
82753,1,0,44,0,0,409,2,2,2,2,4,5,4,5,5,5,5,5,5,4,0,0.0,1,0.0,3.75
51815,0,1,25,0,2,598,3,0,3,3,3,3,3,3,5,5,1,2,3,3,8,7.0,0,15.0,3.0
4881,1,0,8,1,1,408,1,3,1,4,5,1,5,5,2,2,4,3,3,5,0,0.0,0,0.0,4.0
26653,0,0,44,0,1,270,4,5,5,5,3,4,4,4,4,4,4,1,4,1,0,0.0,0,0.0,3.75
114814,0,0,56,0,0,3397,4,4,4,4,5,4,4,4,4,4,4,4,4,4,0,0.0,1,0.0,4.25
93700,0,0,48,0,2,1452,1,5,5,5,3,3,3,2,2,1,2,1,2,4,1,17.0,0,18.0,2.25
83167,0,0,60,1,2,957,1,5,0,3,3,5,5,5,5,0,5,4,5,4,24,42.0,0,66.0,3.5
102376,0,0,19,0,1,223,5,1,1,1,5,5,3,5,2,1,3,2,1,5,54,50.0,1,104.0,4.5
95450,0,1,26,0,2,458,2,2,2,4,3,2,3,3,4,1,3,3,3,3,41,48.0,0,89.0,2.75
53679,1,0,33,0,0,1208,2,3,3,3,2,2,2,2,3,5,3,1,4,2,30,10.0,0,40.0,2.0
117282,0,0,40,0,0,3738,0,1,1,2,4,4,5,4,4,4,4,3,4,5,1,0.0,1,1.0,3.25
91760,1,0,48,0,0,588,3,2,2,2,5,4,3,3,3,3,3,1,3,4,0,0.0,0,0.0,3.5
60914,0,0,34,0,0,888,3,3,3,3,4,5,5,3,3,3,3,4,3,4,26,10.0,1,36.0,3.75
93392,1,0,40,0,0,671,4,4,4,4,4,4,5,5,5,4,5,3,5,5,28,19.0,1,47.0,4.5
72884,0,0,12,0,0,2108,5,5,5,5,4,4,4,4,5,5,5,5,5,4,0,0.0,1,0.0,4.25
31198,0,0,60,0,1,628,4,2,2,2,5,2,3,4,4,4,4,4,4,5,0,0.0,1,0.0,4.0
74236,0,0,38,1,1,888,3,3,3,3,1,3,1,1,4,2,2,1,5,1,4,6.0,0,10.0,1.5
33744,0,0,40,0,1,2277,5,3,3,3,5,5,5,5,1,3,5,3,3,5,0,5.0,1,5.0,5.0
79632,1,0,44,0,1,762,2,5,4,5,2,2,2,2,1,4,3,3,4,2,0,0.0,0,0.0,2.0
52528,1,0,52,0,0,160,1,1,1,1,5,4,3,5,5,5,3,3,5,2,0,0.0,1,0.0,3.5
26747,0,1,29,0,1,859,1,1,1,2,1,1,1,1,3,2,2,4,2,1,0,10.0,0,10.0,1.0
99487,1,0,29,1,1,283,1,5,1,2,1,1,1,1,3,3,3,5,4,1,7,11.0,0,18.0,1.0
30290,1,0,39,0,0,1533,4,4,4,4,3,2,3,3,3,4,3,5,3,1,0,2.0,1,2.0,3.25
20203,0,1,38,0,0,137,1,1,1,1,4,1,4,4,3,2,4,4,4,4,0,0.0,0,0.0,3.25
84633,0,0,45,1,1,669,3,4,3,2,4,4,4,5,5,3,5,4,5,4,30,24.0,0,54.0,4.0
53294,0,0,33,0,0,758,1,3,3,3,5,3,3,1,1,1,1,1,1,2,0,1.0,0,1.0,2.5
13692,0,0,27,0,0,1872,3,3,3,3,2,2,2,2,5,4,1,4,3,2,0,0.0,1,0.0,2.25
111894,0,0,16,1,1,628,2,5,3,1,1,3,1,1,3,4,5,5,5,1,0,0.0,0,0.0,1.25
31476,0,0,39,0,0,846,2,2,3,2,1,4,1,5,5,5,5,1,5,1,0,0.0,1,0.0,2.25
79537,1,1,24,0,1,762,4,5,5,4,4,5,4,4,5,5,5,4,4,4,0,0.0,1,0.0,4.0
120247,0,0,53,1,1,1303,4,3,4,4,5,4,3,2,2,4,2,1,2,2,0,15.0,0,15.0,3.5
87021,1,0,59,0,0,594,2,1,2,2,4,4,4,4,4,4,4,4,4,3,8,21.0,1,29.0,3.5
110097,1,0,37,0,0,1048,1,5,5,5,1,4,4,1,1,2,1,3,1,4,41,59.0,0,100.0,1.75
121756,0,0,55,0,0,337,5,5,2,5,2,5,5,3,3,4,3,5,3,4,0,0.0,1,0.0,3.75
48708,1,0,35,0,0,421,2,2,2,2,3,5,5,2,2,2,2,4,2,5,14,14.0,1,28.0,3.0
46061,0,0,59,0,2,996,1,1,1,1,3,3,4,1,1,1,1,1,1,4,3,0.0,0,3.0,2.25
100296,1,0,17,0,0,3674,4,4,4,4,4,4,4,4,4,4,4,5,5,4,0,0.0,1,0.0,4.0
73621,0,0,43,0,0,204,1,1,1,1,3,5,5,4,4,4,4,3,4,3,12,7.0,1,19.0,3.25
46230,1,0,35,0,0,2116,1,1,1,1,5,3,2,3,3,4,3,5,3,5,0,0.0,1,0.0,2.75
66803,0,1,25,0,0,731,3,0,3,2,3,3,3,3,4,4,4,3,4,3,0,0.0,0,0.0,3.0
58428,1,0,52,0,0,3562,3,1,4,1,4,3,3,3,3,3,3,3,3,3,5,10.0,0,15.0,3.25
19940,0,0,22,1,1,315,2,4,2,2,4,2,4,4,5,2,5,4,1,4,1,81.0,0,82.0,3.5
22102,1,0,52,0,0,694,5,5,4,5,5,4,4,5,5,5,5,3,5,3,0,0.0,1,0.0,4.75
67256,1,0,37,1,1,1119,3,4,4,2,3,4,3,3,4,4,5,5,5,3,0,16.0,0,16.0,3.0
23185,0,0,52,1,1,646,3,5,3,4,2,3,1,2,2,3,2,5,2,2,0,0.0,0,0.0,2.0
113726,0,0,23,1,1,258,2,4,2,3,1,2,1,1,4,5,4,3,4,1,0,0.0,0,0.0,1.25
108793,0,0,30,0,0,2264,4,4,4,4,4,4,4,4,5,3,1,3,5,4,0,0.0,1,0.0,4.0
19416,1,0,26,0,1,645,5,2,2,2,5,5,5,5,1,3,4,5,2,5,11,0.0,1,11.0,5.0
100254,1,0,59,0,0,2174,5,5,5,5,4,4,4,4,4,4,4,4,4,5,0,0.0,1,0.0,4.25
91769,0,0,54,0,0,3040,0,0,0,4,4,3,4,4,4,4,4,4,4,4,0,0.0,1,0.0,3.0
24598,1,0,42,0,1,526,4,1,1,1,4,4,4,4,3,1,1,5,1,4,0,0.0,1,0.0,4.0
67764,0,0,39,0,0,2590,1,1,3,1,5,4,5,4,4,4,4,3,4,3,0,0.0,1,0.0,3.75
96484,1,1,36,0,0,302,3,3,3,2,5,3,2,5,5,2,5,5,4,5,0,0.0,0,0.0,3.75
98907,1,0,39,0,0,543,1,2,1,1,5,5,4,4,4,4,4,4,4,5,0,0.0,1,0.0,3.5
26499,0,0,33,0,0,829,3,3,3,3,3,1,2,4,4,4,4,1,4,5,10,2.0,1,12.0,3.0
85732,1,0,67,0,0,1739,2,2,2,2,5,5,4,5,5,5,5,4,5,3,23,20.0,1,43.0,4.0
74954,0,0,58,0,1,975,4,1,1,1,2,2,4,4,4,4,4,5,4,1,0,0.0,1,0.0,3.5
128484,0,0,30,1,1,651,1,5,1,2,4,1,4,4,5,5,4,2,1,4,0,10.0,0,10.0,3.25
96734,1,0,59,1,1,696,5,4,5,2,5,5,5,5,5,4,4,3,4,5,0,0.0,1,0.0,5.0
43283,1,0,38,0,1,531,5,1,1,1,5,5,5,5,2,2,1,2,3,5,0,0.0,1,0.0,5.0
83023,1,0,42,0,0,2317,2,2,2,2,3,4,4,5,5,4,5,3,5,3,0,0.0,1,0.0,3.5
112540,0,0,30,0,0,862,2,2,2,2,5,5,5,5,5,2,4,4,5,5,7,36.0,1,43.0,4.25
58421,0,0,31,0,0,1773,1,3,4,3,1,1,1,1,3,3,2,2,2,1,52,48.0,0,100.0,1.0
88693,0,0,26,1,1,515,1,4,1,3,5,1,4,5,3,2,4,3,4,5,0,0.0,0,0.0,3.75
57967,0,0,49,1,1,1911,1,4,1,3,1,5,5,5,5,1,5,1,5,4,0,0.0,0,0.0,3.0
80973,0,0,42,0,0,297,0,0,0,2,5,4,4,3,3,3,3,5,3,3,0,0.0,1,0.0,3.0
125860,0,0,54,0,0,3074,4,3,3,3,1,4,4,4,4,3,4,4,4,2,34,60.0,0,94.0,3.25
96412,0,0,28,1,1,1342,4,2,4,4,4,4,4,4,2,5,2,3,4,4,2,0.0,0,2.0,4.0
83421,0,0,55,1,1,632,3,3,3,4,1,4,4,4,4,3,4,2,4,3,0,0.0,0,0.0,3.0
993,1,1,22,0,1,113,4,0,4,1,3,4,3,3,4,4,1,3,2,3,5,0.0,1,5.0,3.25
74658,1,0,11,1,1,1205,3,5,3,3,2,3,2,2,4,3,2,3,3,2,0,5.0,0,5.0,2.25
113059,1,1,50,0,0,569,5,5,5,3,2,5,2,2,5,2,5,5,4,2,0,0.0,1,0.0,2.75
52888,0,0,31,1,1,836,0,4,0,2,5,0,5,5,3,5,4,4,5,5,0,0.0,1,0.0,3.75
73057,0,0,8,0,0,1988,4,4,3,4,4,4,4,4,5,2,4,3,5,4,0,0.0,1,0.0,4.0
21011,1,0,45,0,0,227,0,0,0,2,4,4,5,4,4,4,4,4,4,3,0,4.0,1,4.0,3.25
106212,0,0,43,0,0,1844,2,5,5,5,4,3,3,2,2,2,2,1,2,4,0,0.0,0,0.0,2.75
124632,1,0,45,1,1,1671,4,1,4,4,1,4,1,1,3,4,3,2,3,1,0,0.0,0,0.0,1.75
88911,1,0,33,1,1,859,4,2,4,4,4,4,4,4,1,3,4,2,3,4,0,0.0,1,0.0,4.0
46880,1,0,59,0,0,948,5,5,5,5,5,3,1,5,5,5,5,1,5,5,47,55.0,1,102.0,4.0
71308,1,0,31,0,0,1514,2,2,2,2,4,4,4,4,5,5,4,3,5,4,0,0.0,1,0.0,3.5
95449,0,1,27,0,0,189,5,5,5,1,3,5,3,3,5,2,5,4,5,3,23,20.0,1,43.0,3.5
15745,1,0,44,0,0,544,5,5,5,5,4,5,1,4,4,4,4,4,4,5,0,0.0,1,0.0,3.5
80825,0,1,33,0,0,692,3,3,3,4,1,3,1,1,5,4,5,4,4,1,0,0.0,0,0.0,1.5
51710,0,0,16,0,0,2879,3,3,1,3,3,3,3,3,3,5,1,3,4,3,0,0.0,1,0.0,3.0
21004,1,0,25,0,2,721,3,2,2,2,3,3,2,3,1,1,3,2,3,3,0,0.0,0,0.0,2.75
29949,0,0,56,0,0,183,0,3,0,5,2,3,2,2,2,2,2,5,2,1,22,34.0,1,56.0,1.5
